filename,cik,company,filing_date,period_of_report,year,has_item_7,item_7_length,json_path
35527_10K_2020_0000035527-21-000100.json,35527,FIFTH THIRD BANCORP,2021-02-26,2020-12-31,2020,True,292403,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/35527_10K_2020_0000035527-21-000100.json
3570_10K_2020_0000003570-21-000039.json,3570,"Cheniere Energy, Inc.",2021-02-24,2020-12-31,2020,True,100099,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/3570_10K_2020_0000003570-21-000039.json
36029_10K_2020_0001193125-21-050937.json,36029,FIRST FINANCIAL BANKSHARES INC,2021-02-22,2020-12-31,2020,True,60397,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36029_10K_2020_0001193125-21-050937.json
36047_10K_2020_0000036047-21-000018.json,36047,"CORELOGIC, INC.",2021-03-01,2020-12-31,2020,True,63391,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36047_10K_2020_0000036047-21-000018.json
36104_10K_2020_0001193125-21-052547.json,36104,US BANCORP \DE\,2021-02-23,2020-12-31,2020,True,311,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36104_10K_2020_0001193125-21-052547.json
36146_10K_2020_0001564590-21-006673.json,36146,TRUSTMARK CORP,2021-02-18,2020-12-31,2020,True,136218,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36146_10K_2020_0001564590-21-006673.json
36270_10K_2020_0001564590-21-007188.json,36270,M&T BANK CORP,2021-02-22,2020-12-31,2020,True,185705,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36270_10K_2020_0001564590-21-007188.json
36377_10K_2020_0001558370-21-001848.json,36377,"FIRST HAWAIIAN, INC.",2021-02-25,2020-12-31,2020,True,170757,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36377_10K_2020_0001558370-21-001848.json
36506_10K_2020_0001558370-21-002868.json,36506,MACKINAC FINANCIAL CORP /MI/,2021-03-12,2020-12-31,2020,True,36867,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36506_10K_2020_0001558370-21-002868.json
36966_10K_2020_0000036966-21-000012.json,36966,FIRST HORIZON CORP,2021-02-25,2020-12-31,2020,True,151346,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/36966_10K_2020_0000036966-21-000012.json
37634_10K_2020_0000753308-21-000014.json,37634,FLORIDA POWER & LIGHT CO,2021-02-12,2020-12-31,2020,True,76136,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37634_10K_2020_0000753308-21-000014.json
37637_10K_2020_0001326160-21-000063.json,37637,"DUKE ENERGY FLORIDA, LLC.",2021-02-25,2020-12-31,2020,True,131900,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37637_10K_2020_0001326160-21-000063.json
37785_10K_2020_0000037785-21-000024.json,37785,FMC CORP,2021-02-25,2020-12-31,2020,True,92881,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37785_10K_2020_0000037785-21-000024.json
37808_10K_2020_0000037808-21-000011.json,37808,FNB CORP/PA/,2021-02-25,2020-12-31,2020,True,114177,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37808_10K_2020_0000037808-21-000011.json
37996_10K_2020_0000037996-21-000012.json,37996,FORD MOTOR CO,2021-02-05,2020-12-31,2020,True,136482,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/37996_10K_2020_0000037996-21-000012.json
38009_10K_2020_0000038009-21-000015.json,38009,FORD MOTOR CREDIT CO LLC,2021-02-05,2020-12-31,2020,True,78050,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/38009_10K_2020_0000038009-21-000015.json
38725_10K_2020_0000038725-21-000044.json,38725,FRANKLIN ELECTRIC CO INC,2021-02-24,2020-12-31,2020,True,27283,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/38725_10K_2020_0000038725-21-000044.json
39263_10K_2020_0000039263-21-000007.json,39263,"CULLEN/FROST BANKERS, INC.",2021-02-05,2020-12-31,2020,True,162147,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39263_10K_2020_0000039263-21-000007.json
39311_10K_2020_0001140361-21-007388.json,39311,INDEPENDENT BANK CORP /MI/,2021-03-05,2020-12-31,2020,True,436,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39311_10K_2020_0001140361-21-007388.json
39368_10K_2020_0001437749-21-001261.json,39368,FULLER H B CO,2021-01-26,2020-11-28,2020,True,65034,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39368_10K_2020_0001437749-21-001261.json
39899_10K_2020_0000039899-21-000008.json,39899,TEGNA INC,2021-03-01,2020-12-31,2020,True,61116,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39899_10K_2020_0000039899-21-000008.json
39911_10K_2021_0000039911-21-000021.json,39911,GAP INC,2021-03-16,2021-01-30,2021,True,42304,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/39911_10K_2021_0000039911-21-000021.json
40211_10K_2020_0000040211-21-000018.json,40211,GATX CORP,2021-02-18,2020-12-31,2020,True,77655,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40211_10K_2020_0000040211-21-000018.json
40533_10K_2020_0000040533-21-000010.json,40533,GENERAL DYNAMICS CORP,2021-02-09,2020-12-31,2020,True,61982,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40533_10K_2020_0000040533-21-000010.json
40545_10K_2020_0000040545-21-000011.json,40545,GENERAL ELECTRIC CO,2021-02-12,2020-12-31,2020,True,98,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40545_10K_2020_0000040545-21-000011.json
40729_10K_2020_0000040729-21-000008.json,40729,Ally Financial Inc.,2021-02-24,2020-12-31,2020,True,299911,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40729_10K_2020_0000040729-21-000008.json
40888_10K_2020_0000040888-21-000006.json,40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",2021-02-18,2020-12-31,2020,True,56249,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40888_10K_2020_0000040888-21-000006.json
40987_10K_2020_0000040987-21-000009.json,40987,GENUINE PARTS CO,2021-02-19,2020-12-31,2020,True,64552,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/40987_10K_2020_0000040987-21-000009.json
41091_10K_2020_0000092122-21-000006.json,41091,GEORGIA POWER CO,2021-02-18,2020-12-31,2020,True,837,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/41091_10K_2020_0000092122-21-000006.json
41719_10K_2020_0001564590-21-008961.json,41719,Glatfelter Corp,2021-02-25,2020-12-31,2020,True,39800,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/41719_10K_2020_0001564590-21-008961.json
42582_10K_2020_0001564590-21-004857.json,42582,GOODYEAR TIRE & RUBBER CO /OH/,2021-02-09,2020-12-31,2020,True,120726,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/42582_10K_2020_0001564590-21-004857.json
42682_10K_2020_0001437749-21-004565.json,42682,GORMAN RUPP CO,2021-03-01,2020-12-31,2020,True,36089,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/42682_10K_2020_0001437749-21-004565.json
4281_10K_2020_0000004281-21-000049.json,4281,Howmet Aerospace Inc.,2021-02-16,2020-12-31,2020,True,71979,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4281_10K_2020_0000004281-21-000049.json
42888_10K_2020_0000042888-21-000011.json,42888,GRACO INC,2021-02-16,2020-12-25,2020,True,33096,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/42888_10K_2020_0000042888-21-000011.json
43196_10K_2020_0001437749-21-004048.json,43196,GRAY TELEVISION INC,2021-02-25,2020-12-31,2020,True,42510,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/43196_10K_2020_0001437749-21-004048.json
4447_10K_2020_0001628280-21-003531.json,4447,HESS CORP,2021-03-01,2020-12-31,2020,True,83861,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4447_10K_2020_0001628280-21-003531.json
45012_10K_2020_0000045012-21-000009.json,45012,HALLIBURTON CO,2021-02-05,2020-12-31,2020,True,47609,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/45012_10K_2020_0000045012-21-000009.json
4515_10K_2020_0000006201-21-000014.json,4515,"AMERICAN AIRLINES, INC.",2021-02-17,2020-12-31,2020,True,75944,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4515_10K_2020_0000006201-21-000014.json
45876_10K_2020_0000045876-21-000016.json,45876,HARSCO CORP,2021-02-25,2020-12-31,2020,True,81730,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/45876_10K_2020_0000045876-21-000016.json
45919_10K_2020_0001437749-21-006937.json,45919,HARTE HANKS INC,2021-03-24,2020-12-31,2020,True,25599,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/45919_10K_2020_0001437749-21-006937.json
46080_10K_2020_0000046080-21-000035.json,46080,"HASBRO, INC.",2021-02-24,2020-12-27,2020,True,124675,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/46080_10K_2020_0000046080-21-000035.json
46129_10K_2020_0001558370-21-002704.json,46129,ALLIED MOTION TECHNOLOGIES INC,2021-03-10,2020-12-31,2020,True,35745,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/46129_10K_2020_0001558370-21-002704.json
46195_10K_2020_0001564590-21-009934.json,46195,BANK OF HAWAII CORP,2021-03-01,2020-12-31,2020,True,118348,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/46195_10K_2020_0001564590-21-009934.json
46207_10K_2020_0000354707-21-000036.json,46207,HAWAIIAN ELECTRIC CO INC,2021-02-26,2020-12-31,2020,True,169804,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/46207_10K_2020_0000354707-21-000036.json
47111_10K_2020_0000047111-21-000007.json,47111,HERSHEY CO,2021-02-17,2020-12-31,2020,True,79152,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/47111_10K_2020_0000047111-21-000007.json
47307_10K_2020_0001437749-21-006247.json,47307,CRAWFORD UNITED Corp,2021-03-17,2020-12-31,2020,True,21056,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/47307_10K_2020_0001437749-21-006247.json
48287_10K_2021_0000048287-21-000038.json,48287,HNI CORP,2021-03-02,2021-01-02,2021,True,24018,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/48287_10K_2021_0000048287-21-000038.json
48732_10K_2020_0001130310-21-000009.json,48732,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,2021-02-25,2020-12-31,2020,True,155028,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/48732_10K_2020_0001130310-21-000009.json
48898_10K_2020_0001628280-21-001868.json,48898,HUBBELL INC,2021-02-11,2020-12-31,2020,True,82333,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/48898_10K_2020_0001628280-21-001868.json
4904_10K_2020_0000004904-21-000010.json,4904,AMERICAN ELECTRIC POWER CO INC,2021-02-25,2020-12-31,2020,True,995,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4904_10K_2020_0000004904-21-000010.json
49071_10K_2020_0000049071-21-000039.json,49071,HUMANA INC,2021-02-18,2020-12-31,2020,True,79374,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/49071_10K_2020_0000049071-21-000039.json
49196_10K_2020_0000049196-21-000018.json,49196,HUNTINGTON BANCSHARES INC/MD,2021-02-26,2020-12-31,2020,True,151241,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/49196_10K_2020_0000049196-21-000018.json
49600_10K_2020_0000049600-21-000027.json,49600,EASTGROUP PROPERTIES INC,2021-02-17,2020-12-31,2020,True,60532,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/49600_10K_2020_0000049600-21-000027.json
4962_10K_2020_0000004962-21-000013.json,4962,AMERICAN EXPRESS CO,2021-02-12,2020-12-31,2020,True,141755,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4962_10K_2020_0000004962-21-000013.json
49648_10K_2020_0001057877-21-000036.json,49648,IDAHO POWER CO,2021-02-18,2020-12-31,2020,True,182381,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/49648_10K_2020_0001057877-21-000036.json
4969_10K_2020_0000004969-21-000009.json,4969,AMERICAN EXPRESS CREDIT CORP,2021-02-25,2020-12-31,2020,True,68588,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4969_10K_2020_0000004969-21-000009.json
49754_10K_2020_0000049754-21-000007.json,49754,"Dine Brands Global, Inc.",2021-03-02,2020-12-31,2020,True,98760,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/49754_10K_2020_0000049754-21-000007.json
4977_10K_2020_0000004977-21-000047.json,4977,AFLAC INC,2021-02-23,2020-12-31,2020,True,150089,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/4977_10K_2020_0000004977-21-000047.json
49826_10K_2020_0000049826-21-000007.json,49826,ILLINOIS TOOL WORKS INC,2021-02-12,2020-12-31,2020,True,68278,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/49826_10K_2020_0000049826-21-000007.json
49938_10K_2020_0001193125-21-054626.json,49938,IMPERIAL OIL LTD,2021-02-24,2020-12-31,2020,True,287,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/49938_10K_2020_0001193125-21-054626.json
50172_10K_2020_0000004904-21-000010.json,50172,INDIANA MICHIGAN POWER CO,2021-02-25,2020-12-31,2020,True,995,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/50172_10K_2020_0000004904-21-000010.json
50863_10K_2020_0000050863-21-000010.json,50863,INTEL CORP,2021-01-22,2020-12-26,2020,True,330,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/50863_10K_2020_0000050863-21-000010.json
51143_10K_2020_0001558370-21-001489.json,51143,INTERNATIONAL BUSINESS MACHINES CORP,2021-02-23,2020-12-31,2020,True,212,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/51143_10K_2020_0001558370-21-001489.json
51253_10K_2020_0000051253-21-000011.json,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,2021-02-22,2020-12-31,2020,True,56593,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/51253_10K_2020_0000051253-21-000011.json
51434_10K_2020_0000051434-21-000012.json,51434,INTERNATIONAL PAPER CO /NEW/,2021-02-19,2020-12-31,2020,True,81228,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/51434_10K_2020_0000051434-21-000012.json
51644_10K_2020_0000051644-21-000012.json,51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",2021-02-22,2020-12-31,2020,True,102665,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/51644_10K_2020_0000051644-21-000012.json
52485_10K_2020_0000352541-21-000022.json,52485,INTERSTATE POWER & LIGHT CO,2021-02-19,2020-12-31,2020,True,73057,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/52485_10K_2020_0000352541-21-000022.json
5272_10K_2020_0001104659-21-025742.json,5272,"AMERICAN INTERNATIONAL GROUP, INC.",2021-02-19,2020-12-31,2020,True,451301,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/5272_10K_2020_0001104659-21-025742.json
52827_10K_2020_0000052827-21-000035.json,52827,RAYONIER INC,2021-02-22,2020-12-31,2020,True,46327,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/52827_10K_2020_0000052827-21-000035.json
54381_10K_2020_0000054381-21-000010.json,54381,KAMAN Corp,2021-02-25,2020-12-31,2020,True,112151,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/54381_10K_2020_0000054381-21-000010.json
54476_10K_2020_0001711269-21-000023.json,54476,"EVERGY METRO, INC.",2021-02-26,2020-12-31,2020,True,78515,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/54476_10K_2020_0001711269-21-000023.json
54480_10K_2020_0000054480-21-000021.json,54480,KANSAS CITY SOUTHERN,2021-01-29,2020-12-31,2020,True,72331,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/54480_10K_2020_0000054480-21-000021.json
54507_10K_2020_0001711269-21-000023.json,54507,"EVERGY KANSAS CENTRAL, INC.",2021-02-26,2020-12-31,2020,True,78515,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/54507_10K_2020_0001711269-21-000023.json
55067_10K_2021_0001628280-21-002660.json,55067,KELLOGG CO,2021-02-22,2021-01-02,2021,True,89027,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/55067_10K_2021_0001628280-21-002660.json
55135_10K_2021_0000055135-21-000004.json,55135,KELLY SERVICES INC,2021-02-18,2021-01-03,2021,True,70132,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/55135_10K_2021_0000055135-21-000004.json
5513_10K_2020_0000005513-21-000015.json,5513,Unum Group,2021-02-17,2020-12-31,2020,True,194544,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/5513_10K_2020_0000005513-21-000015.json
55387_10K_2020_0000922224-21-000006.json,55387,KENTUCKY UTILITIES CO,2021-02-18,2020-12-31,2020,True,124071,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/55387_10K_2020_0000922224-21-000006.json
55785_10K_2020_0000055785-21-000016.json,55785,KIMBERLY CLARK CORP,2021-02-11,2020-12-31,2020,True,42514,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/55785_10K_2020_0000055785-21-000016.json
56047_10K_2020_0001140361-21-005871.json,56047,KIRBY CORP,2021-02-23,2020-12-31,2020,True,100320,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/56047_10K_2020_0001140361-21-005871.json
56873_10K_2021_0001558370-21-003706.json,56873,KROGER CO,2021-03-30,2021-01-30,2021,True,70519,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/56873_10K_2021_0001558370-21-003706.json
58492_10K_2020_0000058492-21-000005.json,58492,LEGGETT & PLATT INC,2021-02-24,2020-12-31,2020,True,88709,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/58492_10K_2020_0000058492-21-000005.json
59255_10K_2020_0001564590-21-012521.json,59255,VALHI INC /DE/,2021-03-11,2020-12-31,2020,True,116727,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/59255_10K_2020_0001564590-21-012521.json
59440_10K_2020_0000059440-21-000018.json,59440,VECTOR GROUP LTD,2021-03-01,2020-12-31,2020,True,95658,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/59440_10K_2020_0000059440-21-000018.json
59478_10K_2020_0000059478-21-000083.json,59478,ELI LILLY & Co,2021-02-17,2020-12-31,2020,True,72788,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/59478_10K_2020_0000059478-21-000083.json
59527_10K_2020_0000059527-21-000008.json,59527,LINCOLN ELECTRIC HOLDINGS INC,2021-02-19,2020-12-31,2020,True,142,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/59527_10K_2020_0000059527-21-000008.json
59558_10K_2020_0000059558-21-000011.json,59558,LINCOLN NATIONAL CORP,2021-02-18,2020-12-31,2020,True,218031,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/59558_10K_2020_0000059558-21-000011.json
5981_10K_2020_0001564590-21-017113.json,5981,AMERICAN VANGUARD CORP,2021-03-31,2020-12-31,2020,True,50248,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/5981_10K_2020_0001564590-21-017113.json
60086_10K_2020_0001140361-21-003906.json,60086,LOEWS CORP,2021-02-09,2020-12-31,2020,True,99042,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/60086_10K_2020_0001140361-21-003906.json
60519_10K_2020_0001628280-21-002469.json,60519,LOUISIANA-PACIFIC CORP,2021-02-18,2020-12-31,2020,True,37363,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/60519_10K_2020_0001628280-21-002469.json
60549_10K_2020_0000922224-21-000006.json,60549,LOUISVILLE GAS & ELECTRIC CO /KY/,2021-02-18,2020-12-31,2020,True,124071,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/60549_10K_2020_0000922224-21-000006.json
60667_10K_2021_0000060667-21-000026.json,60667,LOWES COMPANIES INC,2021-03-22,2021-01-29,2021,True,48961,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/60667_10K_2021_0000060667-21-000026.json
60714_10K_2020_0001564590-21-008804.json,60714,LSB INDUSTRIES INC,2021-02-25,2020-12-31,2020,True,59043,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/60714_10K_2020_0001564590-21-008804.json
60977_10K_2020_0001628280-21-002857.json,60977,LYDALL INC /DE/,2021-02-23,2020-12-31,2020,True,103124,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/60977_10K_2020_0001628280-21-002857.json
61004_10K_2020_0001564590-21-016107.json,61004,LGL GROUP INC,2021-03-29,2020-12-31,2020,True,20288,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/61004_10K_2020_0001564590-21-016107.json
6176_10K_2020_0001564590-21-015797.json,6176,AMPCO PITTSBURGH CORP,2021-03-26,2020-12-31,2020,True,45240,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6176_10K_2020_0001564590-21-015797.json
6201_10K_2020_0000006201-21-000014.json,6201,American Airlines Group Inc.,2021-02-17,2020-12-31,2020,True,75944,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6201_10K_2020_0000006201-21-000014.json
6494_10K_2020_0001206774-21-000940.json,6494,ANDREA ELECTRONICS CORP,2021-03-31,2020-12-31,2020,True,25215,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6494_10K_2020_0001206774-21-000940.json
6879_10K_2020_0000004904-21-000010.json,6879,APPALACHIAN POWER CO,2021-02-25,2020-12-31,2020,True,995,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/6879_10K_2020_0000004904-21-000010.json
7039_10K_2020_0000007039-21-000036.json,7039,TRECORA RESOURCES,2021-03-09,2020-12-31,2020,True,40148,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/7039_10K_2020_0000007039-21-000036.json
7084_10K_2020_0000007084-21-000008.json,7084,Archer-Daniels-Midland Co,2021-02-18,2020-12-31,2020,True,82074,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/7084_10K_2020_0000007084-21-000008.json
7286_10K_2020_0000764622-21-000013.json,7286,ARIZONA PUBLIC SERVICE CO,2021-02-24,2020-12-31,2020,True,81036,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/7286_10K_2020_0000764622-21-000013.json
7323_10K_2020_0000065984-21-000096.json,7323,"ENTERGY ARKANSAS, LLC",2021-02-26,2020-12-31,2020,True,414,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/7323_10K_2020_0000065984-21-000096.json
7332_10K_2020_0000007332-21-000016.json,7332,SOUTHWESTERN ENERGY CO,2021-03-01,2020-12-31,2020,True,85115,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/7332_10K_2020_0000007332-21-000016.json
7431_10K_2020_0001564590-21-007297.json,7431,ARMSTRONG WORLD INDUSTRIES INC,2021-02-23,2020-12-31,2020,True,51460,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/7431_10K_2020_0001564590-21-007297.json
7536_10K_2020_0001733391-21-000003.json,7536,ARROW ELECTRONICS INC,2021-02-11,2020-12-31,2020,True,63371,/content/drive/MyDrive/EDGAR_Project/edgar-crawler/datasets/EXTRACTED_FILINGS/10-K/7536_10K_2020_0001733391-21-000003.json
